"","ID","state","attend_online","attend_meet","buttons_signs","donate","contact_congr","registered","party","vote","votechoice","ft_biden","ft_trump","ft_harris","ft_pence","ft_fauci","ft_scotus","ft_congress","ft_police","ft_science","ft_blm","limits_campaigns","limit_imports","immigration","refugees","act_ineq","hist_discrim","econ_mobility","tax_rich","aca","vaccines","reg_emissions","background_checks","freetrade","minwage"
"2521",234407,NA,"No","No","No","No","No",3,NA,"No",NA,40,60,15,70,50,50,40,15,70,60,"Favor",1,"Decreased a lot","Oppose","Favor a moderate amount","Neutral","A little harder","Favor","Disapprove","Approve","Approve","Approve","Approve","Same"
"2522",234414,6,"Yes","Yes","No","Yes","Yes",NA,2,"Yes","Trump",0,100,0,100,0,70,0,100,60,0,"Favor",1,"Decreased a lot","Neutral","Oppose a great deal","Disagree strongly","A great deal easier","Oppose","Disapprove","Neutral","Disapprove","Approve","Approve","Eliminated"
"2523",234438,6,"No","No","Yes","No","Yes",NA,1,"Yes","Biden",70,15,60,30,70,70,60,70,70,70,"Favor",1,"Same","Favor","Favor a moderate amount","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Same"
"2524",234452,19,"Yes","Yes","No","Yes","Yes",NA,4,"No",NA,0,NA,0,70,0,50,50,100,70,40,"Neutral",1,"Same","Neutral","Favor a little","Agree somewhat","Same","Favor","Neutral","Disapprove","Approve","Approve","Neutral","Raised"
"2525",234469,17,"No","No","No","No","No",NA,NA,"Yes","Trump",10,90,5,80,70,60,60,99,80,0,"Favor",2,"Same","Favor","Oppose a little","Disagree Somewhat","A great deal harder","Favor","Disapprove","Approve","Neutral","Approve","Neutral","Same"
"2526",234476,6,"No","No","No","No","Yes",NA,4,"Yes","Biden",75,0,85,40,80,50,10,65,80,75,"Favor",2,"Same","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Disapprove","Raised"
"2527",234483,NA,"No","No","No","No","No",3,NA,"No",NA,30,70,50,70,50,65,50,60,70,10,"Neutral",2,"Same","Favor","Neutral","Agree somewhat","Same","Neutral","Disapprove","Disapprove","Neutral","Approve","Neutral","Raised"
"2528",234490,29,"No","No","No","No","No",NA,NA,"Yes","Other",0,35,15,15,50,50,30,40,100,35,"Favor",1,"Same","Neutral","Oppose a great deal","Agree somewhat","A great deal harder","Oppose","Disapprove","Approve","Disapprove","Disapprove","Neutral","Raised"
"2529",234506,NA,"No","No","No","No","No",3,NA,"No",NA,50,60,0,60,70,60,50,30,85,0,"Favor",1,"Decreased a little","Favor","Favor a moderate amount","Agree somewhat","Moderately harder","Oppose","Disapprove","Approve","Neutral","Approve","Disapprove","Raised"
"2530",234513,21,"No","Yes","Yes","Yes","Yes",NA,4,"Yes","Trump",0,100,0,100,30,80,30,90,50,0,"Favor",1,"Increased a litte","Neutral","Oppose a great deal","Disagree strongly","A great deal easier","Neutral","Disapprove","Approve","Disapprove","Neutral","Approve","Same"
"2531",234520,42,"No","No","No","No","No",NA,1,"Yes","Biden",85,0,70,15,85,40,40,85,100,70,"Favor",1,"Decreased a little","Neutral","Favor a little","Neutral","Moderately Easier","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"2532",234544,28,"No","Yes","Yes","No","Yes",NA,NA,"Yes","Biden",85,30,70,30,70,70,70,60,70,85,"Neutral",2,"Increased a litte","Favor","Favor a great deal","Agree Strongly","A little harder","Favor","Approve","Approve","Approve","Neutral","Approve","Raised"
"2533",234551,48,"No","No","No","No","No",NA,NA,"Yes","Trump",0,100,0,100,15,100,70,85,50,0,"Favor",1,"Same","Neutral","Oppose a great deal","Disagree strongly","Moderately Easier","Favor","Disapprove","Approve","Neutral","Approve","Approve","Same"
"2534",234568,6,"Yes","No","Yes","Yes","Yes",NA,1,"Yes","Biden",100,0,100,15,100,40,85,60,100,100,"Neutral",1,"Increased a lot","Favor","Favor a moderate amount","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"2535",234599,32,"No","No","No","No","No",NA,1,"Yes","Biden",85,15,89,45,75,65,55,80,75,80,"Favor",1,"Decreased a little","Favor","Favor a moderate amount","Disagree Somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"2536",234605,24,"No","No","No","No","No",NA,2,"Yes","Trump",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2537",234612,5,"No","No","No","No","No",NA,4,"Yes","Biden",60,0,50,0,100,70,40,75,95,95,"Favor",1,"Increased a litte","Favor","Neutral","Agree somewhat","Moderately harder","Favor","Neutral","Approve","Approve","Approve","Approve","Raised"
"2538",234629,56,"No","No","No","No","No",NA,2,"Yes","Other",0,70,0,70,15,70,30,60,50,0,"Neutral",2,"Decreased a lot","Oppose","Oppose a great deal","Disagree strongly","Moderately harder","Oppose","Disapprove","Disapprove","Disapprove","Disapprove","Approve","Eliminated"
"2539",234636,6,"No","No","No","Yes","Yes",NA,1,"Yes","Biden",60,0,60,15,70,60,40,15,100,100,"Favor",1,"Increased a lot","Favor","Favor a great deal","Agree Strongly","Same","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"2540",234643,17,"No","No","No","No","No",NA,NA,"Yes","Biden",60,30,60,30,50,40,35,70,90,40,"Favor",2,"Same","Favor","Oppose a moderate amount","Neutral","A little harder","Favor","Approve","Approve","Disapprove","Approve","Disapprove","Raised"
"2541",234667,13,"No","No","No","No","No",NA,NA,"Yes","Biden",100,0,100,20,25,85,50,85,60,100,"Oppose",1,"Same","Favor","Favor a little","Disagree strongly","A great deal easier","Favor","Approve","Disapprove","Approve","Disapprove","Approve","Lowered"
"2542",234674,42,"Yes","No","Yes","No","No",2,2,"No",NA,50,85,70,70,70,50,50,50,60,60,"Neutral",1,"Decreased a little","Favor","Neutral","Disagree strongly","A little harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"2543",234681,12,"No","No","No","No","No",NA,2,"Yes","Trump",20,75,0,75,65,70,25,100,80,15,"Favor",1,"Same","Neutral","Oppose a moderate amount","Disagree Somewhat","A great deal easier","Neutral","Disapprove","Approve","Neutral","Approve","Approve","Same"
"2544",234698,9,"No","No","No","No","Yes",NA,1,"Yes","Biden",85,0,90,0,90,50,85,60,95,99,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"2545",234704,45,"No","No","No","No","No",NA,NA,"Yes","Biden",100,0,100,0,100,50,40,15,100,100,"Neutral",1,"Same","Favor","Oppose a great deal","Disagree strongly","A great deal harder","Favor","Approve","Neutral","Approve","Approve","Neutral","Raised"
"2546",234728,56,"No","No","No","No","No",NA,2,"Yes","Trump",40,80,NA,90,60,70,40,85,70,20,NA,1,"Decreased a lot",NA,"Oppose a moderate amount",NA,NA,NA,"Disapprove","Disapprove","Approve",NA,NA,"Same"
"2547",234735,48,"No","No","No","No","No",NA,NA,"No",NA,NA,40,50,NA,50,70,70,50,80,70,"Neutral",2,"Increased a litte","Favor","Favor a moderate amount","Agree somewhat","A little harder","Favor","Approve","Neutral","Approve","Neutral","Neutral","Eliminated"
"2548",234742,17,"Yes","No","No","No","Yes",NA,NA,NA,NA,40,0,40,0,70,40,50,0,70,100,"Favor",2,"Increased a lot","Favor","Favor a moderate amount","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"2549",234759,34,"No","No","No","No","No",NA,1,"Yes","Biden",70,0,85,0,100,60,70,100,85,0,"Favor",1,"Same","Neutral","Favor a moderate amount","Disagree Somewhat","Same","Favor","Approve","Approve","Approve","Approve","Neutral","Same"
"2550",234766,13,"No","No","No","No","No",NA,NA,"Yes","Trump",30,30,30,100,60,60,40,85,70,40,"Favor",1,"Decreased a little","Favor","Neutral","Disagree Somewhat","A great deal easier","Favor","Disapprove","Approve","Approve","Approve","Neutral","Same"
"2551",234773,51,"No","No","No","No","No",1,NA,"Yes","Biden",70,0,70,15,50,50,50,50,85,70,"Neutral",2,"Same","Favor","Neutral","Agree Strongly","Same","Favor","Neutral","Approve","Approve","Approve","Approve","Raised"
"2552",234780,NA,"No","No","No","No","No",3,NA,"No",NA,60,50,70,50,85,85,40,40,40,40,"Favor",2,"Same","Neutral","Oppose a great deal","Disagree Somewhat","Same","Oppose","Neutral","Approve","Approve","Approve","Approve","Same"
"2553",234797,17,"No","No","No","No","No",NA,NA,"Yes","Biden",100,50,100,70,70,85,85,50,70,100,"Neutral",2,"Same","Neutral","Neutral","Neutral","A little harder","Neutral","Approve","Approve","Neutral","Approve","Neutral","Raised"
"2554",234803,48,"No","No","No","Yes","No",NA,NA,"Yes","Biden",100,0,100,0,50,40,40,50,50,60,"Favor",2,"Increased a lot","Neutral","Neutral","Neutral","A great deal harder","Favor","Approve","Approve","Disapprove","Approve","Neutral","Raised"
"2555",234810,44,"No","No","No","No","No",NA,1,"Yes","Biden",85,0,85,0,100,50,50,30,70,70,"Oppose",1,"Decreased a little","Neutral","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Neutral","Approve","Neutral","Same"
"2556",234827,13,"No","No","No","No","No",NA,NA,"Yes","Trump",0,100,0,100,30,85,40,100,50,0,"Neutral",1,"Decreased a little","Neutral","Oppose a great deal","Disagree strongly","Little easier","Neutral","Disapprove","Approve","Neutral","Approve","Approve","Same"
"2557",234841,53,"No","No","No","Yes","Yes",NA,NA,"Yes","Trump",0,100,0,100,15,70,0,100,50,0,"Favor",2,"Decreased a little","Favor","Oppose a great deal","Disagree strongly","A little harder","Oppose","Disapprove","Approve","Neutral","Disapprove","Approve","Eliminated"
"2558",234858,37,"No","No","No","No","Yes",NA,2,"Yes","Trump",100,100,0,100,10,75,60,100,50,0,"Favor",1,"Decreased a lot","Oppose","Favor a great deal","Disagree strongly","A great deal harder","Favor","Disapprove","Neutral","Approve","Approve","Neutral","Same"
"2559",234896,25,"No","No","No","Yes","Yes",NA,1,"Yes","Biden",95,5,90,6,97,33,70,65,100,75,"Favor",2,"Increased a lot","Favor","Favor a great deal","Agree somewhat","A little harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"2560",234902,48,"No","No","Yes","No","No",NA,NA,"Yes","Trump",50,85,50,85,60,60,60,100,60,60,"Favor",1,"Decreased a little","Neutral","Neutral","Neutral","A great deal harder","Favor","Approve","Neutral","Neutral","Approve","Neutral","Raised"
"2561",234919,27,"Yes","No","Yes","Yes","Yes",NA,NA,"Yes","Biden",95,0,95,20,90,35,55,50,85,70,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"2562",234926,37,"No","No","No","No","No",NA,4,"Yes","Biden",85,0,85,0,100,70,70,100,100,100,"Neutral",2,"Same","Neutral","Oppose a moderate amount","Agree somewhat","Little easier","Neutral","Approve","Approve","Neutral","Approve","Neutral","Same"
"2563",234933,8,"Yes","No","Yes","No","No",NA,2,"Yes","Trump",50,70,50,70,70,50,50,50,64,0,"Oppose",2,"Increased a litte","Favor","Neutral","Agree somewhat","Moderately harder","Neutral","Disapprove","Disapprove","Approve","Disapprove","Neutral","Same"
"2564",234940,27,"No","No","No","No","No",NA,NA,"No",NA,50,50,50,50,50,60,50,40,60,50,"Neutral",2,"Same","Neutral","Favor a moderate amount","Disagree Somewhat","A little harder","Oppose","Neutral","Neutral","Approve","Approve","Neutral","Same"
"2565",234957,48,"No","No","No","No","No",NA,NA,"Yes","Trump",30,60,15,75,80,85,45,75,90,15,"Favor",1,"Same","Oppose","Favor a great deal","Disagree strongly","A great deal harder","Favor","Neutral","Approve","Disapprove","Approve","Approve","Same"
"2566",234971,55,"No","No","No","No","No",NA,NA,"Yes",NA,70,15,70,15,60,70,15,85,100,40,"Favor",1,"Decreased a little","Oppose","Oppose a moderate amount","Disagree Somewhat","A great deal easier","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"2567",234988,47,"No","No","Yes","No","No",NA,NA,"Yes","Biden",100,0,100,40,100,50,60,70,100,100,"Favor",1,"Same","Favor","Favor a great deal","Agree Strongly","A great deal easier","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"2568",234995,21,"No","No","No","No","No",NA,1,"Yes","Biden",60,0,40,0,85,40,40,0,85,85,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree Strongly","A little harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"2569",235004,6,"No","No","Yes","No","Yes",NA,1,"Yes","Biden",50,0,40,0,50,10,30,15,100,100,"Favor",1,"Increased a litte","Favor","Neutral","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"2570",235011,54,"No","No","No","No","No",NA,1,"Yes","Trump",50,60,0,85,70,70,30,85,70,50,"Favor",1,"Decreased a lot","Favor","Favor a great deal","Agree somewhat","A little harder","Favor","Neutral","Approve","Disapprove","Approve","Approve","Raised"
"2571",235028,9,"No","No","No","No","No",NA,1,"No",NA,70,0,70,40,100,80,80,50,90,50,"Favor",2,"Same","Favor","Favor a moderate amount","Agree somewhat","Same","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"2572",235035,47,"No","No","No","No","No",NA,NA,"Yes","Biden",100,0,85,15,100,NA,50,60,100,30,"Favor",2,"Decreased a lot","Oppose","Favor a great deal","Agree somewhat","A great deal harder","Favor","Neutral","Approve","Approve","Approve","Approve","Raised"
"2573",235042,17,"No","No","No","No","No",NA,NA,NA,NA,85,15,85,50,85,100,85,100,100,100,"Neutral",NA,NA,"Neutral",NA,"Agree Strongly","Moderately harder","Favor","Neutral","Neutral","Approve","Approve","Approve","Same"
"2574",235059,53,"No","No","No","No","No",NA,NA,"Yes","Trump",30,70,15,85,40,70,80,95,70,50,"Favor",1,"Same","Neutral","Neutral","Agree somewhat","Same","Neutral","Disapprove","Disapprove","Approve","Approve","Neutral","Same"
"2575",235080,42,"No","No","Yes","No","No",NA,2,"Yes","Trump",0,100,0,100,0,100,85,100,85,30,"Neutral",1,"Decreased a lot","Oppose","Favor a moderate amount","Disagree Somewhat","Moderately Easier","Neutral","Disapprove","Approve","Neutral","Approve","Neutral","Same"
"2576",235097,24,"Yes","No","No","Yes","Yes",NA,1,"Yes","Biden",100,0,100,0,85,0,30,0,100,100,"Favor",2,"Same","Favor","Favor a great deal","Agree Strongly","A little harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"2577",235127,34,"No","No","No","No","No",NA,1,"Yes","Biden",85,0,100,0,100,50,50,85,100,70,"Favor",2,"Same","Favor","Favor a great deal","Disagree Somewhat","A little harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"2578",235134,9,"Yes","Yes","Yes","No","Yes",NA,2,"Yes","Trump",0,100,0,100,0,70,0,100,40,0,"Oppose",1,"Decreased a lot","Oppose","Oppose a great deal","Disagree strongly","Moderately harder","Oppose","Disapprove","Disapprove","Disapprove","Approve","Approve","Eliminated"
"2579",235141,10,"No","No","No","No","No",2,4,"No",NA,50,0,60,15,60,0,30,50,50,40,"Neutral",2,"Decreased a lot","Neutral","Neutral","Disagree Somewhat","Moderately harder","Favor","Neutral","Neutral","Approve","Approve","Neutral","Same"
"2580",235158,18,"No","No","No","No","No",NA,NA,"Yes","Biden",65,15,60,45,60,80,15,85,70,100,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree Strongly","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"2581",235165,42,"No","No","No","No","No",NA,2,"No",NA,60,70,60,70,85,85,40,85,100,30,"Favor",2,"Decreased a little","Neutral","Oppose a little","Disagree Somewhat","A great deal easier","Favor","Neutral","Approve","Approve","Approve","Disapprove","Same"
"2582",235189,45,"No","No","No","No","No",NA,NA,"Yes","Biden",70,40,70,70,60,60,70,60,85,60,"Neutral",1,"Same","Favor","Neutral","Agree Strongly","Moderately harder","Favor","Approve","Approve","Neutral","Approve","Neutral","Raised"
"2583",235219,17,"No","No","Yes","No","No",2,NA,"Yes","Biden",100,50,100,70,100,85,30,100,70,70,"Oppose",2,"Decreased a little","Favor","Favor a great deal","Neutral","Same","Favor","Disapprove","Approve","Disapprove","Approve","Approve","Raised"
"2584",235226,4,"No","No","No","No","No",NA,1,"Yes","Biden",80,0,85,0,100,50,15,50,60,50,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree somewhat","A little harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"2585",235233,27,"No","No","No","No","Yes",NA,NA,"Yes","Biden",70,0,60,15,85,70,40,60,85,60,"Favor",2,"Increased a litte","Favor","Oppose a little","Agree somewhat","A great deal easier","Favor","Approve","Approve","Approve","Approve","Neutral","Eliminated"
"2586",235240,6,"No","No","No","No","No",NA,2,"Yes","Trump",0,85,0,100,15,60,70,100,60,0,"Neutral",1,"Same","Neutral","Oppose a great deal","Disagree strongly","Same","Oppose","Disapprove","Approve","Neutral","Approve","Approve","Raised"
"2587",235271,8,"No","No","No","No","No",NA,1,"Yes","Biden",100,0,100,60,90,60,60,90,100,50,"Neutral",2,"Increased a litte","Favor","Favor a moderate amount","Disagree Somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"2588",235288,39,"No","No","No","No","No",NA,NA,"Yes","Biden",75,15,75,50,50,50,50,60,85,90,"Neutral",1,"Same","Oppose","Neutral","Agree somewhat","A little harder","Neutral","Approve","Approve","Neutral","Approve","Neutral","Raised"
"2589",235295,32,"No","No","No","No","No",NA,1,"Yes","Other",50,50,70,50,50,40,40,70,100,60,"Favor",1,"Same","Neutral","Favor a great deal","Disagree strongly","A great deal harder","Favor","Neutral","Approve","Approve","Approve","Approve","Same"
"2590",235318,18,"No","No","No","Yes","No",NA,NA,"Yes","Trump",15,85,0,85,15,70,30,100,70,15,"Favor",1,"Same","Favor","Oppose a great deal","Disagree Somewhat","Little easier","Neutral","Disapprove","Approve","Neutral","Approve","Approve","Same"
"2591",235325,41,"No","No","No","No","No",NA,4,"Yes","Trump",50,55,45,50,45,50,50,45,50,45,"Oppose",2,"Same","Favor","Favor a moderate amount","Neutral","A great deal harder","Neutral","Neutral","Neutral","Neutral","Neutral","Approve","Lowered"
"2592",235349,NA,"No","No","No","No","No",3,NA,"No",NA,50,50,50,50,50,50,50,50,50,50,"Neutral",1,"Same","Favor","Oppose a moderate amount","Disagree Somewhat","Moderately Easier","Favor","Disapprove","Approve","Neutral","Approve","Neutral","Raised"
"2593",235356,34,"No","No","No","No","No",NA,2,"Yes","Trump",30,70,30,50,50,70,50,100,50,0,"Favor",1,"Increased a litte","Oppose","Neutral","Disagree strongly","A great deal harder","Favor","Disapprove","Approve","Approve","Approve","Neutral","Same"
